"Year","Date.metamorphosed","Mass.g.metamorphosed","Fate.comments","Clutch.ID","Date.stocked","Date.eggs.hatched","Stocking.density","Tank.ID","Days.to.metamorphosis","Surv.prop"
"2015",2015-06-13,"3.22",NA,NA,2015-03-25,"3/15/15",100,"3",80,0.88
"2015",2015-06-13,"3.19",NA,NA,2015-03-25,"3/15/15",100,"3",80,0.88
"2015",2015-06-13,"2.66",NA,NA,2015-03-25,"3/15/15",100,"3",80,0.88
"2015",2015-06-14,"2.99",NA,NA,2015-03-25,"3/15/15",100,"3",81,0.88
"2015",2015-06-14,"3.18",NA,NA,2015-03-25,"3/15/15",100,"3",81,0.88
"2015",2015-06-17,NA,"Dead in tank",NA,2015-03-25,"3/15/15",100,"3",84,0.88
"2015",2015-06-17,"3.09",NA,NA,2015-03-25,"3/15/15",100,"3",84,0.88
"2015",2015-06-17,"2.71",NA,NA,2015-03-25,"3/15/15",100,"3",84,0.88
"2015",2015-06-17,"2.48",NA,NA,2015-03-25,"3/15/15",100,"3",84,0.88
"2015",2015-06-17,"2.64",NA,NA,2015-03-25,"3/15/15",100,"3",84,0.88
"2015",2015-06-17,"2.93",NA,NA,2015-03-25,"3/15/15",100,"3",84,0.88
"2015",2015-06-17,"2.8",NA,NA,2015-03-25,"3/15/15",100,"3",84,0.88
"2015",2015-06-17,"2.53",NA,NA,2015-03-25,"3/15/15",100,"3",84,0.88
"2015",2015-06-17,"3.07",NA,NA,2015-03-25,"3/15/15",100,"3",84,0.88
"2015",2015-06-17,"3.61",NA,NA,2015-03-25,"3/15/15",100,"3",84,0.88
"2015",2015-06-17,"4.12",NA,NA,2015-03-25,"3/15/15",100,"3",84,0.88
"2015",2015-06-17,"3.03",NA,NA,2015-03-25,"3/15/15",100,"3",84,0.88
"2015",2015-06-17,"3.16",NA,NA,2015-03-25,"3/15/15",100,"3",84,0.88
"2015",2015-06-17,"3.52",NA,NA,2015-03-25,"3/15/15",100,"3",84,0.88
"2015",2015-06-17,"5.41",NA,NA,2015-03-25,"3/15/15",100,"3",84,0.88
"2015",2015-06-17,"3.26",NA,NA,2015-03-25,"3/15/15",100,"3",84,0.88
"2015",2015-06-19,"3.08",NA,NA,2015-03-25,"3/15/15",100,"3",86,0.88
"2015",2015-06-19,"3.54",NA,NA,2015-03-25,"3/15/15",100,"3",86,0.88
"2015",2015-06-19,"2.8",NA,NA,2015-03-25,"3/15/15",100,"3",86,0.88
"2015",2015-06-19,"2.66",NA,NA,2015-03-25,"3/15/15",100,"3",86,0.88
"2015",2015-06-19,"2.38",NA,NA,2015-03-25,"3/15/15",100,"3",86,0.88
"2015",2015-06-20,NA,"Dead in tank",NA,2015-03-25,"3/15/15",100,"3",87,0.88
"2015",2015-06-20,"3.41",NA,NA,2015-03-25,"3/15/15",100,"3",87,0.88
"2015",2015-06-20,"2.31",NA,NA,2015-03-25,"3/15/15",100,"3",87,0.88
"2015",2015-06-21,"2.65",NA,NA,2015-03-25,"3/15/15",100,"3",88,0.88
"2015",2015-06-21,"2.62",NA,NA,2015-03-25,"3/15/15",100,"3",88,0.88
"2015",2015-06-21,"2.52",NA,NA,2015-03-25,"3/15/15",100,"3",88,0.88
"2015",2015-06-22,NA,"Dead in tank",NA,2015-03-25,"3/15/15",100,"3",89,0.88
"2015",2015-06-22,NA,"Dead in tank",NA,2015-03-25,"3/15/15",100,"3",89,0.88
"2015",2015-06-22,NA,"Dead in tank",NA,2015-03-25,"3/15/15",100,"3",89,0.88
"2015",2015-06-22,NA,"Dead in tank",NA,2015-03-25,"3/15/15",100,"3",89,0.88
"2015",2015-06-22,"3.2",NA,NA,2015-03-25,"3/15/15",100,"3",89,0.88
"2015",2015-06-22,"3.05",NA,NA,2015-03-25,"3/15/15",100,"3",89,0.88
"2015",2015-06-23,"3.92",NA,NA,2015-03-25,"3/15/15",100,"3",90,0.88
"2015",2015-06-23,"3.43",NA,NA,2015-03-25,"3/15/15",100,"3",90,0.88
"2015",2015-06-23,"2.76",NA,NA,2015-03-25,"3/15/15",100,"3",90,0.88
"2015",2015-06-23,"3.92",NA,NA,2015-03-25,"3/15/15",100,"3",90,0.88
"2015",2015-06-23,"4.24",NA,NA,2015-03-25,"3/15/15",100,"3",90,0.88
"2015",2015-06-24,NA,"Dead in tank",NA,2015-03-25,"3/15/15",100,"3",91,0.88
"2015",2015-06-24,NA,"Dead in tank",NA,2015-03-25,"3/15/15",100,"3",91,0.88
"2015",2015-06-24,"3.16",NA,NA,2015-03-25,"3/15/15",100,"3",91,0.88
"2015",2015-06-24,"3.87",NA,NA,2015-03-25,"3/15/15",100,"3",91,0.88
"2015",2015-06-25,"3.02",NA,NA,2015-03-25,"3/15/15",100,"3",92,0.88
"2015",2015-06-25,"2.71",NA,NA,2015-03-25,"3/15/15",100,"3",92,0.88
"2015",2015-06-25,"2.8",NA,NA,2015-03-25,"3/15/15",100,"3",92,0.88
"2015",2015-06-26,NA,"Dead in tank",NA,2015-03-25,"3/15/15",100,"3",93,0.88
"2015",2015-06-26,"3.1",NA,NA,2015-03-25,"3/15/15",100,"3",93,0.88
"2015",2015-06-26,"3.88",NA,NA,2015-03-25,"3/15/15",100,"3",93,0.88
"2015",2015-06-26,"2.4",NA,NA,2015-03-25,"3/15/15",100,"3",93,0.88
"2015",2015-06-26,"2.87",NA,NA,2015-03-25,"3/15/15",100,"3",93,0.88
"2015",2015-06-27,"3.55",NA,NA,2015-03-25,"3/15/15",100,"3",94,0.88
"2015",2015-06-27,"2.96",NA,NA,2015-03-25,"3/15/15",100,"3",94,0.88
"2015",2015-06-29,"3.51",NA,NA,2015-03-25,"3/15/15",100,"3",96,0.88
"2015",2015-06-29,"2.33",NA,NA,2015-03-25,"3/15/15",100,"3",96,0.88
"2015",2015-06-30,"3.24",NA,NA,2015-03-25,"3/15/15",100,"3",97,0.88
"2015",2015-07-01,"2.66",NA,NA,2015-03-25,"3/15/15",100,"3",98,0.88
"2015",2015-07-01,"3.03",NA,NA,2015-03-25,"3/15/15",100,"3",98,0.88
"2015",2015-07-01,"2.85",NA,NA,2015-03-25,"3/15/15",100,"3",98,0.88
"2015",2015-07-02,"2.73",NA,NA,2015-03-25,"3/15/15",100,"3",99,0.88
"2015",2015-07-02,"3.22",NA,NA,2015-03-25,"3/15/15",100,"3",99,0.88
"2015",2015-07-02,"2.42",NA,NA,2015-03-25,"3/15/15",100,"3",99,0.88
"2015",2015-07-02,"2.72",NA,NA,2015-03-25,"3/15/15",100,"3",99,0.88
"2015",2015-07-03,"3.4",NA,NA,2015-03-25,"3/15/15",100,"3",100,0.88
"2015",2015-07-03,"3.53",NA,NA,2015-03-25,"3/15/15",100,"3",100,0.88
"2015",2015-07-03,NA,"Dead in tank",NA,2015-03-25,"3/15/15",100,"3",100,0.88
"2015",2015-07-06,"3.54",NA,NA,2015-03-25,"3/15/15",100,"3",103,0.88
"2015",2015-07-07,"3.32",NA,NA,2015-03-25,"3/15/15",100,"3",104,0.88
"2015",2015-07-07,"3.67",NA,NA,2015-03-25,"3/15/15",100,"3",104,0.88
"2015",2015-07-10,"4.23",NA,NA,2015-03-25,"3/15/15",100,"3",107,0.88
"2015",2015-07-10,"3.52",NA,NA,2015-03-25,"3/15/15",100,"3",107,0.88
"2015",2015-07-12,"4.53",NA,NA,2015-03-25,"3/15/15",100,"3",109,0.88
"2015",2015-07-13,"3.99",NA,NA,2015-03-25,"3/15/15",100,"3",110,0.88
"2015",2015-07-15,"4.93",NA,NA,2015-03-25,"3/15/15",100,"3",112,0.88
"2015",2015-07-16,"5.9",NA,NA,2015-03-25,"3/15/15",100,"3",113,0.88
"2015",2015-07-16,"5.22",NA,NA,2015-03-25,"3/15/15",100,"3",113,0.88
"2015",2015-07-19,"6.85",NA,NA,2015-03-25,"3/15/15",100,"3",116,0.88
"2015",2015-06-14,NA,"Dead in tank",NA,2015-03-25,"3/15/15",100,"4",81,0.69
"2015",2015-06-17,"3.52",NA,NA,2015-03-25,"3/15/15",100,"4",84,0.69
"2015",2015-06-19,NA,"dead in tank",NA,2015-03-25,"3/15/15",100,"4",86,0.69
"2015",2015-06-22,"4",NA,NA,2015-03-25,"3/15/15",100,"4",89,0.69
"2015",2015-06-22,"2.85",NA,NA,2015-03-25,"3/15/15",100,"4",89,0.69
"2015",2015-06-25,"2.78",NA,NA,2015-03-25,"3/15/15",100,"4",92,0.69
"2015",2015-06-25,"2.93",NA,NA,2015-03-25,"3/15/15",100,"4",92,0.69
"2015",2015-06-25,NA,"Dead in tank",NA,2015-03-25,"3/15/15",100,"4",92,0.69
"2015",2015-06-26,"3.19",NA,NA,2015-03-25,"3/15/15",100,"4",93,0.69
"2015",2015-06-26,"3.41",NA,NA,2015-03-25,"3/15/15",100,"4",93,0.69
"2015",2015-06-26,"3.07",NA,NA,2015-03-25,"3/15/15",100,"4",93,0.69
"2015",2015-06-26,"2.94",NA,NA,2015-03-25,"3/15/15",100,"4",93,0.69
"2015",2015-06-26,"3.33",NA,NA,2015-03-25,"3/15/15",100,"4",93,0.69
"2015",2015-06-28,"2.88",NA,NA,2015-03-25,"3/15/15",100,"4",95,0.69
"2015",2015-06-30,"2.43",NA,NA,2015-03-25,"3/15/15",100,"4",97,0.69
"2015",2015-06-30,"2.81",NA,NA,2015-03-25,"3/15/15",100,"4",97,0.69
"2015",2015-06-30,"2.6",NA,NA,2015-03-25,"3/15/15",100,"4",97,0.69
"2015",2015-07-03,NA,"Dead in tank",NA,2015-03-25,"3/15/15",100,"4",100,0.69
"2015",2015-07-03,NA,"Dead in tank",NA,2015-03-25,"3/15/15",100,"4",100,0.69
"2015",2015-07-03,"3.79",NA,NA,2015-03-25,"3/15/15",100,"4",100,0.69
"2015",2015-07-05,NA,"Dead in tank",NA,2015-03-25,"3/15/15",100,"4",102,0.69
"2015",2015-07-05,NA,"Dead in tank",NA,2015-03-25,"3/15/15",100,"4",102,0.69
"2015",2015-07-05,"2.72",NA,NA,2015-03-25,"3/15/15",100,"4",102,0.69
"2015",2015-07-05,"2.65",NA,NA,2015-03-25,"3/15/15",100,"4",102,0.69
"2015",2015-07-05,NA,"Dead in tank",NA,2015-03-25,"3/15/15",100,"4",102,0.69
"2015",2015-07-05,"3.78",NA,NA,2015-03-25,"3/15/15",100,"4",102,0.69
"2015",2015-07-06,"3.33",NA,NA,2015-03-25,"3/15/15",100,"4",103,0.69
"2015",2015-07-08,"3.22",NA,NA,2015-03-25,"3/15/15",100,"4",105,0.69
"2015",2015-07-08,"2.8",NA,NA,2015-03-25,"3/15/15",100,"4",105,0.69
"2015",2015-07-08,"3.36",NA,NA,2015-03-25,"3/15/15",100,"4",105,0.69
"2015",2015-07-09,"2.87",NA,NA,2015-03-25,"3/15/15",100,"4",106,0.69
"2015",2015-07-09,"2.74",NA,NA,2015-03-25,"3/15/15",100,"4",106,0.69
"2015",2015-07-09,"2.56",NA,NA,2015-03-25,"3/15/15",100,"4",106,0.69
"2015",2015-07-09,"2.74",NA,NA,2015-03-25,"3/15/15",100,"4",106,0.69
"2015",2015-07-10,"2.4",NA,NA,2015-03-25,"3/15/15",100,"4",107,0.69
"2015",2015-07-10,"2.66",NA,NA,2015-03-25,"3/15/15",100,"4",107,0.69
"2015",2015-07-10,"3.06",NA,NA,2015-03-25,"3/15/15",100,"4",107,0.69
"2015",2015-07-12,"2.56",NA,NA,2015-03-25,"3/15/15",100,"4",109,0.69
"2015",2015-07-12,"3.67",NA,NA,2015-03-25,"3/15/15",100,"4",109,0.69
"2015",2015-07-12,"2.65",NA,NA,2015-03-25,"3/15/15",100,"4",109,0.69
"2015",2015-07-13,NA,"Dead in tank",NA,2015-03-25,"3/15/15",100,"4",110,0.69
"2015",2015-07-13,"2.62",NA,NA,2015-03-25,"3/15/15",100,"4",110,0.69
"2015",2015-07-13,"4.02",NA,NA,2015-03-25,"3/15/15",100,"4",110,0.69
"2015",2015-07-15,"3.12",NA,NA,2015-03-25,"3/15/15",100,"4",112,0.69
"2015",2015-07-16,"4.65",NA,NA,2015-03-25,"3/15/15",100,"4",113,0.69
"2015",2015-07-18,NA,"Dead in tank",NA,2015-03-25,"3/15/15",100,"4",115,0.69
"2015",2015-07-18,"4.23",NA,NA,2015-03-25,"3/15/15",100,"4",115,0.69
"2015",2015-07-18,"5",NA,NA,2015-03-25,"3/15/15",100,"4",115,0.69
"2015",2015-07-18,"3.84",NA,NA,2015-03-25,"3/15/15",100,"4",115,0.69
"2015",2015-07-18,"3.97",NA,NA,2015-03-25,"3/15/15",100,"4",115,0.69
"2015",2015-07-19,"4.57",NA,NA,2015-03-25,"3/15/15",100,"4",116,0.69
"2015",2015-07-19,"3.54",NA,NA,2015-03-25,"3/15/15",100,"4",116,0.69
"2015",2015-07-19,"4.25",NA,NA,2015-03-25,"3/15/15",100,"4",116,0.69
"2015",2015-07-20,"4.16",NA,NA,2015-03-25,"3/15/15",100,"4",117,0.69
"2015",2015-07-22,"4.68",NA,NA,2015-03-25,"3/15/15",100,"4",119,0.69
"2015",2015-07-23,"2.62",NA,NA,2015-03-25,"3/15/15",100,"4",120,0.69
"2015",2015-07-24,"3.8",NA,NA,2015-03-25,"3/15/15",100,"4",121,0.69
"2015",2015-07-25,NA,"Dead in tank",NA,2015-03-25,"3/15/15",100,"4",122,0.69
"2015",2015-07-25,"3.63",NA,NA,2015-03-25,"3/15/15",100,"4",122,0.69
"2015",2015-07-26,"4.3",NA,NA,2015-03-25,"3/15/15",100,"4",123,0.69
"2015",2015-07-26,"4.21",NA,NA,2015-03-25,"3/15/15",100,"4",123,0.69
"2015",2015-07-26,"5.09",NA,NA,2015-03-25,"3/15/15",100,"4",123,0.69
"2015",2015-07-27,"4.09",NA,NA,2015-03-25,"3/15/15",100,"4",124,0.69
"2015",2015-07-27,"3.5",NA,NA,2015-03-25,"3/15/15",100,"4",124,0.69
"2015",2015-07-27,"5.75",NA,NA,2015-03-25,"3/15/15",100,"4",124,0.69
"2015",2015-07-28,"5.33",NA,NA,2015-03-25,"3/15/15",100,"4",125,0.69
"2015",2015-07-28,NA,"Dead in tank",NA,2015-03-25,"3/15/15",100,"4",125,0.69
"2015",2015-07-28,"4.58",NA,NA,2015-03-25,"3/15/15",100,"4",125,0.69
"2015",2015-07-28,"5.98",NA,NA,2015-03-25,"3/15/15",100,"4",125,0.69
"2015",2015-06-19,"2.78",NA,NA,2015-03-25,"3/15/15",100,"5",86,0.64
"2015",2015-06-19,"2.87",NA,NA,2015-03-25,"3/15/15",100,"5",86,0.64
"2015",2015-06-20,NA,"Dead in tank",NA,2015-03-25,"3/15/15",100,"5",87,0.64
"2015",2015-06-20,"2.31",NA,NA,2015-03-25,"3/15/15",100,"5",87,0.64
"2015",2015-06-23,"2.65",NA,NA,2015-03-25,"3/15/15",100,"5",90,0.64
"2015",2015-06-23,"3.7",NA,NA,2015-03-25,"3/15/15",100,"5",90,0.64
"2015",2015-06-25,"2.84",NA,NA,2015-03-25,"3/15/15",100,"5",92,0.64
"2015",2015-06-26,"2.42",NA,NA,2015-03-25,"3/15/15",100,"5",93,0.64
"2015",2015-06-27,"3.16",NA,NA,2015-03-25,"3/15/15",100,"5",94,0.64
"2015",2015-06-27,"3.56",NA,NA,2015-03-25,"3/15/15",100,"5",94,0.64
"2015",2015-06-29,"2.65",NA,NA,2015-03-25,"3/15/15",100,"5",96,0.64
"2015",2015-07-04,NA,"Dead in tank",NA,2015-03-25,"3/15/15",100,"5",101,0.64
"2015",2015-07-06,NA,NA,NA,2015-03-25,"3/15/15",100,"5",103,0.64
"2015",2015-07-08,"2.43",NA,NA,2015-03-25,"3/15/15",100,"5",105,0.64
"2015",2015-07-08,NA,"Dead in tank",NA,2015-03-25,"3/15/15",100,"5",105,0.64
"2015",2015-07-09,NA,"Dead in tank",NA,2015-03-25,"3/15/15",100,"5",106,0.64
"2015",2015-07-09,"3.25",NA,NA,2015-03-25,"3/15/15",100,"5",106,0.64
"2015",2015-07-09,"3.4",NA,NA,2015-03-25,"3/15/15",100,"5",106,0.64
"2015",2015-07-10,"3",NA,NA,2015-03-25,"3/15/15",100,"5",107,0.64
"2015",2015-07-10,"3.77",NA,NA,2015-03-25,"3/15/15",100,"5",107,0.64
"2015",2015-07-12,"3.36",NA,NA,2015-03-25,"3/15/15",100,"5",109,0.64
"2015",2015-07-12,"3.56",NA,NA,2015-03-25,"3/15/15",100,"5",109,0.64
"2015",2015-07-12,"2.79",NA,NA,2015-03-25,"3/15/15",100,"5",109,0.64
"2015",2015-07-12,"2.55",NA,NA,2015-03-25,"3/15/15",100,"5",109,0.64
"2015",2015-07-12,"2.96",NA,NA,2015-03-25,"3/15/15",100,"5",109,0.64
"2015",2015-07-12,NA,"Dead in tank",NA,2015-03-25,"3/15/15",100,"5",109,0.64
"2015",2015-07-13,"3.16",NA,NA,2015-03-25,"3/15/15",100,"5",110,0.64
"2015",2015-07-13,"2.84",NA,NA,2015-03-25,"3/15/15",100,"5",110,0.64
"2015",2015-07-13,"3.53",NA,NA,2015-03-25,"3/15/15",100,"5",110,0.64
"2015",2015-07-14,"3.27",NA,NA,2015-03-25,"3/15/15",100,"5",111,0.64
"2015",2015-07-14,"3.12",NA,NA,2015-03-25,"3/15/15",100,"5",111,0.64
"2015",2015-07-14,"4.02",NA,NA,2015-03-25,"3/15/15",100,"5",111,0.64
"2015",2015-07-14,"3.74",NA,NA,2015-03-25,"3/15/15",100,"5",111,0.64
"2015",2015-07-15,"3.47",NA,NA,2015-03-25,"3/15/15",100,"5",112,0.64
"2015",2015-07-15,"3.5",NA,NA,2015-03-25,"3/15/15",100,"5",112,0.64
"2015",2015-07-15,"4.05",NA,NA,2015-03-25,"3/15/15",100,"5",112,0.64
"2015",2015-07-15,"2.97",NA,NA,2015-03-25,"3/15/15",100,"5",112,0.64
"2015",2015-07-17,"3.63",NA,NA,2015-03-25,"3/15/15",100,"5",114,0.64
"2015",2015-07-17,"2.93",NA,NA,2015-03-25,"3/15/15",100,"5",114,0.64
"2015",2015-07-18,"3.43",NA,NA,2015-03-25,"3/15/15",100,"5",115,0.64
"2015",2015-07-18,"3.72",NA,NA,2015-03-25,"3/15/15",100,"5",115,0.64
"2015",2015-07-18,"3.39",NA,NA,2015-03-25,"3/15/15",100,"5",115,0.64
"2015",2015-07-19,"4.51",NA,NA,2015-03-25,"3/15/15",100,"5",116,0.64
"2015",2015-07-19,"3.59",NA,NA,2015-03-25,"3/15/15",100,"5",116,0.64
"2015",2015-07-19,"3.68",NA,NA,2015-03-25,"3/15/15",100,"5",116,0.64
"2015",2015-07-19,"3.96",NA,NA,2015-03-25,"3/15/15",100,"5",116,0.64
"2015",2015-07-20,"2.93",NA,NA,2015-03-25,"3/15/15",100,"5",117,0.64
"2015",2015-07-22,"4.09",NA,NA,2015-03-25,"3/15/15",100,"5",119,0.64
"2015",2015-07-23,"3.99",NA,NA,2015-03-25,"3/15/15",100,"5",120,0.64
"2015",2015-07-24,NA,"Dead in tank",NA,2015-03-25,"3/15/15",100,"5",121,0.64
"2015",2015-07-25,"3.69",NA,NA,2015-03-25,"3/15/15",100,"5",122,0.64
"2015",2015-07-25,"3.52",NA,NA,2015-03-25,"3/15/15",100,"5",122,0.64
"2015",2015-07-25,"3.96",NA,NA,2015-03-25,"3/15/15",100,"5",122,0.64
"2015",2015-07-25,"3.53",NA,NA,2015-03-25,"3/15/15",100,"5",122,0.64
"2015",2015-07-26,NA,"Dead in tank",NA,2015-03-25,"3/15/15",100,"5",123,0.64
"2015",2015-07-26,"5",NA,NA,2015-03-25,"3/15/15",100,"5",123,0.64
"2015",2015-07-27,NA,"Dead in tank",NA,2015-03-25,"3/15/15",100,"5",124,0.64
"2015",2015-07-27,NA,"Dead in tank",NA,2015-03-25,"3/15/15",100,"5",124,0.64
"2015",2015-07-27,"4.65",NA,NA,2015-03-25,"3/15/15",100,"5",124,0.64
"2015",2015-07-27,"3.99",NA,NA,2015-03-25,"3/15/15",100,"5",124,0.64
"2015",2015-07-27,"4.74",NA,NA,2015-03-25,"3/15/15",100,"5",124,0.64
"2015",2015-07-28,"4.53",NA,NA,2015-03-25,"3/15/15",100,"5",125,0.64
"2015",2015-07-28,"4.2",NA,NA,2015-03-25,"3/15/15",100,"5",125,0.64
"2015",2015-07-28,"4.51",NA,NA,2015-03-25,"3/15/15",100,"5",125,0.64
"2015",2015-06-15,"2.37",NA,NA,2015-03-25,"3/15/15",100,"6",82,0.81
"2015",2015-06-17,"2.91",NA,NA,2015-03-25,"3/15/15",100,"6",84,0.81
"2015",2015-06-17,"2.32",NA,NA,2015-03-25,"3/15/15",100,"6",84,0.81
"2015",2015-06-19,"2.61",NA,NA,2015-03-25,"3/15/15",100,"6",86,0.81
"2015",2015-06-19,"2.16",NA,NA,2015-03-25,"3/15/15",100,"6",86,0.81
"2015",2015-06-21,"2.15",NA,NA,2015-03-25,"3/15/15",100,"6",88,0.81
"2015",2015-06-22,"2.79",NA,NA,2015-03-25,"3/15/15",100,"6",89,0.81
"2015",2015-06-22,"2.62",NA,NA,2015-03-25,"3/15/15",100,"6",89,0.81
"2015",2015-06-22,"6.78",NA,NA,2015-03-25,"3/15/15",100,"6",89,0.81
"2015",2015-06-25,"2.11",NA,NA,2015-03-25,"3/15/15",100,"6",92,0.81
"2015",2015-06-25,"2.63",NA,NA,2015-03-25,"3/15/15",100,"6",92,0.81
"2015",2015-06-25,"2.01",NA,NA,2015-03-25,"3/15/15",100,"6",92,0.81
"2015",2015-06-25,"2.45",NA,NA,2015-03-25,"3/15/15",100,"6",92,0.81
"2015",2015-06-26,"1.83",NA,NA,2015-03-25,"3/15/15",100,"6",93,0.81
"2015",2015-06-26,"2.9",NA,NA,2015-03-25,"3/15/15",100,"6",93,0.81
"2015",2015-06-26,"2.22",NA,NA,2015-03-25,"3/15/15",100,"6",93,0.81
"2015",2015-06-27,"2.87",NA,NA,2015-03-25,"3/15/15",100,"6",94,0.81
"2015",2015-06-27,"2.9",NA,NA,2015-03-25,"3/15/15",100,"6",94,0.81
"2015",2015-07-03,"3.15",NA,NA,2015-03-25,"3/15/15",100,"6",100,0.81
"2015",2015-07-03,"2.84",NA,NA,2015-03-25,"3/15/15",100,"6",100,0.81
"2015",2015-07-06,"2.65",NA,NA,2015-03-25,"3/15/15",100,"6",103,0.81
"2015",2015-07-06,"2.99",NA,NA,2015-03-25,"3/15/15",100,"6",103,0.81
"2015",2015-07-07,"2.53",NA,NA,2015-03-25,"3/15/15",100,"6",104,0.81
"2015",2015-07-07,"2.74",NA,NA,2015-03-25,"3/15/15",100,"6",104,0.81
"2015",2015-07-08,"2.91",NA,NA,2015-03-25,"3/15/15",100,"6",105,0.81
"2015",2015-07-08,"3.05",NA,NA,2015-03-25,"3/15/15",100,"6",105,0.81
"2015",2015-07-08,"2.66",NA,NA,2015-03-25,"3/15/15",100,"6",105,0.81
"2015",2015-07-08,"2.54",NA,NA,2015-03-25,"3/15/15",100,"6",105,0.81
"2015",2015-07-10,"2.86",NA,NA,2015-03-25,"3/15/15",100,"6",107,0.81
"2015",2015-07-10,"2.59",NA,NA,2015-03-25,"3/15/15",100,"6",107,0.81
"2015",2015-07-10,NA,"Dead in tank",NA,2015-03-25,"3/15/15",100,"6",107,0.81
"2015",2015-07-12,"2.73",NA,NA,2015-03-25,"3/15/15",100,"6",109,0.81
"2015",2015-07-12,"2.53",NA,NA,2015-03-25,"3/15/15",100,"6",109,0.81
"2015",2015-07-12,"2.99",NA,NA,2015-03-25,"3/15/15",100,"6",109,0.81
"2015",2015-07-12,"2.7",NA,NA,2015-03-25,"3/15/15",100,"6",109,0.81
"2015",2015-07-12,"3.72",NA,NA,2015-03-25,"3/15/15",100,"6",109,0.81
"2015",2015-07-12,"2.62",NA,NA,2015-03-25,"3/15/15",100,"6",109,0.81
"2015",2015-07-12,NA,"Dead in tank",NA,2015-03-25,"3/15/15",100,"6",109,0.81
"2015",2015-07-12,NA,"Dead in tank",NA,2015-03-25,"3/15/15",100,"6",109,0.81
"2015",2015-07-13,"2.67",NA,NA,2015-03-25,"3/15/15",100,"6",110,0.81
"2015",2015-07-13,"2.16",NA,NA,2015-03-25,"3/15/15",100,"6",110,0.81
"2015",2015-07-14,"2.64",NA,NA,2015-03-25,"3/15/15",100,"6",111,0.81
"2015",2015-07-15,"2.87",NA,NA,2015-03-25,"3/15/15",100,"6",112,0.81
"2015",2015-07-15,"3.87",NA,NA,2015-03-25,"3/15/15",100,"6",112,0.81
"2015",2015-07-15,"3.12",NA,NA,2015-03-25,"3/15/15",100,"6",112,0.81
"2015",2015-07-15,"2.73",NA,NA,2015-03-25,"3/15/15",100,"6",112,0.81
"2015",2015-07-18,"3.35",NA,NA,2015-03-25,"3/15/15",100,"6",115,0.81
"2015",2015-07-18,"3.48",NA,NA,2015-03-25,"3/15/15",100,"6",115,0.81
"2015",2015-07-18,"2.57",NA,NA,2015-03-25,"3/15/15",100,"6",115,0.81
"2015",2015-07-18,"3.58",NA,NA,2015-03-25,"3/15/15",100,"6",115,0.81
"2015",2015-07-18,"3.61",NA,NA,2015-03-25,"3/15/15",100,"6",115,0.81
"2015",2015-07-18,"3.31",NA,NA,2015-03-25,"3/15/15",100,"6",115,0.81
"2015",2015-07-19,NA,"Dead in tank",NA,2015-03-25,"3/15/15",100,"6",116,0.81
"2015",2015-07-19,NA,"Dead in tank",NA,2015-03-25,"3/15/15",100,"6",116,0.81
"2015",2015-07-19,NA,"Dead in tank",NA,2015-03-25,"3/15/15",100,"6",116,0.81
"2015",2015-07-19,"3.51",NA,NA,2015-03-25,"3/15/15",100,"6",116,0.81
"2015",2015-07-19,"2.52",NA,NA,2015-03-25,"3/15/15",100,"6",116,0.81
"2015",2015-07-19,"4.02",NA,NA,2015-03-25,"3/15/15",100,"6",116,0.81
"2015",2015-07-19,"3.3",NA,NA,2015-03-25,"3/15/15",100,"6",116,0.81
"2015",2015-07-20,"3.31",NA,NA,2015-03-25,"3/15/15",100,"6",117,0.81
"2015",2015-07-20,"3.05",NA,NA,2015-03-25,"3/15/15",100,"6",117,0.81
"2015",2015-07-20,NA,"Dead in tank",NA,2015-03-25,"3/15/15",100,"6",117,0.81
"2015",2015-07-20,NA,"Dead in tank",NA,2015-03-25,"3/15/15",100,"6",117,0.81
"2015",2015-07-21,NA,"Dead in tank",NA,2015-03-25,"3/15/15",100,"6",118,0.81
"2015",2015-07-22,"3.21",NA,NA,2015-03-25,"3/15/15",100,"6",119,0.81
"2015",2015-07-22,"3.06",NA,NA,2015-03-25,"3/15/15",100,"6",119,0.81
"2015",2015-07-22,"3.18",NA,NA,2015-03-25,"3/15/15",100,"6",119,0.81
"2015",2015-07-23,"2.56",NA,NA,2015-03-25,"3/15/15",100,"6",120,0.81
"2015",2015-07-24,NA,"Dead in tank",NA,2015-03-25,"3/15/15",100,"6",121,0.81
"2015",2015-07-24,"2.64",NA,NA,2015-03-25,"3/15/15",100,"6",121,0.81
"2015",2015-07-24,"3.72",NA,NA,2015-03-25,"3/15/15",100,"6",121,0.81
"2015",2015-07-24,"3.86",NA,NA,2015-03-25,"3/15/15",100,"6",121,0.81
"2015",2015-07-25,"2.77",NA,NA,2015-03-25,"3/15/15",100,"6",122,0.81
"2015",2015-07-25,"2.86",NA,NA,2015-03-25,"3/15/15",100,"6",122,0.81
"2015",2015-07-25,"3.02",NA,NA,2015-03-25,"3/15/15",100,"6",122,0.81
"2015",2015-07-26,"2.63",NA,NA,2015-03-25,"3/15/15",100,"6",123,0.81
"2015",2015-07-26,"2.51",NA,NA,2015-03-25,"3/15/15",100,"6",123,0.81
"2015",2015-07-27,"4.46",NA,NA,2015-03-25,"3/15/15",100,"6",124,0.81
"2015",2015-07-27,"4.24",NA,NA,2015-03-25,"3/15/15",100,"6",124,0.81
